UF;Municipio;POPULACAO ESTIMADA;Pais
AC;ACRELANDIA;15256;Brasil
AC;ASSIS BRASIL;7417;Brasil
AC;BRASILEIA;26278;Brasil
AC;BUJARI;10266;Brasil
AC;CAPIXABA;11733;Brasil
AC;CRUZEIRO DO SUL;88376;Brasil
AC;EPITACIOLANDIA;18411;Brasil
AC;FEIJO;34780;Brasil
AC;JORDAO;8317;Brasil
AC;MANCIO LIMA;18977;Brasil
AC;MANOEL URBANO;9459;Brasil
AC;MARECHAL THAUMATURGO;18867;Brasil
AC;PLACIDO DE CASTRO;19761;Brasil
AC;PORTO ACRE;18504;Brasil
AC;PORTO WALTER;11982;Brasil
AC;RIO BRANCO;407319;Brasil
AC;RODRIGUES ALVES;18930;Brasil
AC;SANTA ROSA DO PURUS;6540;Brasil
AC;SENA MADUREIRA;45848;Brasil
AC;SENADOR GUIOMARD;23024;Brasil
AC;TARAUACA;42567;Brasil
AC;XAPURI;19323;Brasil
AL;AGUA BRANCA;20196;Brasil
AL;ANADIA;17545;Brasil
AL;ARAPIRACA;231747;Brasil
AL;ATALAIA;47185;Brasil
AL;BARRA DE SANTO ANTONIO;15932;Brasil
AL;BARRA DE SAO MIGUEL;8322;Brasil
AL;BATALHA;18232;Brasil
AL;BELEM;4344;Brasil
AL;BELO MONTE;6704;Brasil
AL;BOCA DA MATA;27281;Brasil
AL;BRANQUINHA;10494;Brasil
AL;CACIMBINHAS;10858;Brasil
AL;CAJUEIRO;21264;Brasil
AL;CAMPESTRE;6936;Brasil
AL;CAMPO ALEGRE;57063;Brasil
AL;CAMPO GRANDE;9558;Brasil
AL;CANAPI;17722;Brasil
AL;CAPELA;17053;Brasil
AL;CARNEIROS;9081;Brasil
AL;CHA PRETA;7311;Brasil
AL;COITE DO NOIA;10693;Brasil
AL;COLONIA LEOPOLDINA;21698;Brasil
AL;COQUEIRO SECO;5845;Brasil
AL;CORURIPE;56933;Brasil
AL;CRAIBAS;24219;Brasil
AL;DELMIRO GOUVEIA;52016;Brasil
AL;DOIS RIACHOS;11075;Brasil
AL;ESTRELA DE ALAGOAS;18205;Brasil
AL;FEIRA GRANDE;22166;Brasil
AL;FELIZ DESERTO;4754;Brasil
AL;FLEXEIRAS;12790;Brasil
AL;GIRAU DO PONCIANO;40917;Brasil
AL;IBATEGUARA;15616;Brasil
AL;IGACI;25631;Brasil
AL;IGREJA NOVA;24499;Brasil
AL;INHAPI;18385;Brasil
AL;JACARE DOS HOMENS;5253;Brasil
AL;JACUIPE;7021;Brasil
AL;JAPARATINGA;8361;Brasil
AL;JARAMATAIA;5770;Brasil
AL;JEQUIA DA PRAIA;11580;Brasil
AL;JOAQUIM GOMES;23993;Brasil
AL;JUNDIA;4155;Brasil
AL;JUNQUEIRO;24727;Brasil
AL;LAGOA DA CANOA;17852;Brasil
AL;LIMOEIRO DE ANADIA;28635;Brasil
AL;MACEIO;1018948;Brasil
AL;MAJOR ISIDORO;19804;Brasil
AL;MAR VERMELHO;3514;Brasil
AL;MARAGOGI;32704;Brasil
AL;MARAVILHA;9163;Brasil
AL;MARECHAL DEODORO;51901;Brasil
AL;MARIBONDO;13264;Brasil
AL;MATA GRANDE;25216;Brasil
AL;MATRIZ DE CAMARAGIBE;24642;Brasil
AL;MESSIAS;17856;Brasil
AL;MINADOR DO NEGRAO;5329;Brasil
AL;MONTEIROPOLIS;7159;Brasil
AL;MURICI;28236;Brasil
AL;NOVO LINO;12690;Brasil
AL;OLHO D'AGUA DAS FLORES;21688;Brasil
AL;OLHO D'AGUA DO CASADO;9373;Brasil
AL;OLHO D'AGUA GRANDE;5123;Brasil
AL;OLIVENCA;11624;Brasil
AL;OURO BRANCO;11496;Brasil
AL;PALESTINA;5011;Brasil
AL;PALMEIRA DOS INDIOS;73218;Brasil
AL;PAO DE ACUCAR;24399;Brasil
AL;PARICONHA;10533;Brasil
AL;PARIPUEIRA;13176;Brasil
AL;PASSO DE CAMARAGIBE;15245;Brasil
AL;PAULO JACINTO;7564;Brasil
AL;PENEDO;63683;Brasil
AL;PIACABUCU;17827;Brasil
AL;PILAR;35111;Brasil
AL;PINDOBA;2908;Brasil
AL;PIRANHAS;25039;Brasil
AL;POCO DAS TRINCHEIRAS;14386;Brasil
AL;PORTO CALVO;27165;Brasil
AL;PORTO DE PEDRAS;7786;Brasil
AL;PORTO REAL DO COLEGIO;20066;Brasil
AL;QUEBRANGULO;11294;Brasil
AL;RIO LARGO;75120;Brasil
AL;ROTEIRO;6664;Brasil
AL;SANTA LUZIA DO NORTE;7296;Brasil
AL;SANTANA DO IPANEMA;47654;Brasil
AL;SANTANA DO MUNDAU;10740;Brasil
AL;SAO BRAS;6961;Brasil
AL;SAO JOSE DA LAJE;23927;Brasil
AL;SAO JOSE DA TAPERA;32260;Brasil
AL;SAO LUIS DO QUITUNDE;34555;Brasil
AL;SAO MIGUEL DOS CAMPOS;61251;Brasil
AL;SAO MIGUEL DOS MILAGRES;7951;Brasil
AL;SAO SEBASTIAO;34152;Brasil
AL;SATUBA;13828;Brasil
AL;SENADOR RUI PALMEIRA;13870;Brasil
AL;TANQUE D'ARCA;6162;Brasil
AL;TAQUARANA;19980;Brasil
AL;TEOTONIO VILELA;44169;Brasil
AL;TRAIPU;27715;Brasil
AL;UNIAO DOS PALMARES;65611;Brasil
AL;VICOSA;25733;Brasil
AM;ALVARAES;16041;Brasil
AM;AMATURA;11536;Brasil
AM;ANAMA;13614;Brasil
AM;ANORI;21010;Brasil
AM;APUI;21973;Brasil
AM;ATALAIA DO NORTE;19921;Brasil
AM;AUTAZES;39565;Brasil
AM;BARCELOS;27502;Brasil
AM;BARREIRINHA;32041;Brasil
AM;BENJAMIN CONSTANT;42984;Brasil
AM;BERURI;19679;Brasil
AM;BOA VISTA DO RAMOS;19207;Brasil
AM;BOCA DO ACRE;34308;Brasil
AM;BORBA;41161;Brasil
AM;CAAPIRANGA;13081;Brasil
AM;CANUTAMA;15629;Brasil
AM;CARAUARI;28294;Brasil
AM;CAREIRO;37869;Brasil
AM;CAREIRO DA VARZEA;30225;Brasil
AM;COARI;85097;Brasil
AM;CODAJAS;28637;Brasil
AM;EIRUNEPE;35273;Brasil
AM;ENVIRA;20033;Brasil
AM;FONTE BOA;17609;Brasil
AM;GUAJARA;16678;Brasil
AM;HUMAITA;55080;Brasil
AM;IPIXUNA;29689;Brasil
AM;IRANDUBA;48296;Brasil
AM;ITACOATIARA;101337;Brasil
AM;ITAMARATI;7851;Brasil
AM;ITAPIRANGA;9148;Brasil
AM;JAPURA;2755;Brasil
AM;JURUA;14712;Brasil
AM;JUTAI;14317;Brasil
AM;LABREA;46069;Brasil
AM;MANACAPURU;97377;Brasil
AM;MANAQUIRI;32105;Brasil
AM;MANAUS;2182763;Brasil
AM;MANICORE;55751;Brasil
AM;MARAA;18224;Brasil
AM;MAUES;63905;Brasil
AM;NHAMUNDA;21173;Brasil
AM;NOVA OLINDA DO NORTE;37378;Brasil
AM;NOVO AIRAO;19454;Brasil
AM;NOVO ARIPUANA;25644;Brasil
AM;PARINTINS;114273;Brasil
AM;PAUINI;19426;Brasil
AM;PRESIDENTE FIGUEIREDO;36279;Brasil
AM;RIO PRETO DA EVA;33347;Brasil
AM;SANTA ISABEL DO RIO NEGRO;25156;Brasil
AM;SANTO ANTONIO DO ICA;21602;Brasil
AM;SAO GABRIEL DA CACHOEIRA;45564;Brasil
AM;SAO PAULO DE OLIVENCA;39299;Brasil
AM;SAO SEBASTIAO DO UATUMA;14020;Brasil
AM;SILVES;9171;Brasil
AM;TABATINGA;65844;Brasil
AM;TAPAUA;17156;Brasil
AM;TEFE;59849;Brasil
AM;TONANTINS;18755;Brasil
AM;UARINI;13540;Brasil
AM;URUCARA;16256;Brasil
AM;URUCURITUBA;23065;Brasil
AP;AMAPA;9109;Brasil
AP;CALCOENE;11117;Brasil
AP;CUTIAS;5983;Brasil
AP;FERREIRA GOMES;7780;Brasil
AP;ITAUBAL;5503;Brasil
AP;LARANJAL DO JARI;50410;Brasil
AP;MACAPA;503327;Brasil
AP;MAZAGAO;21632;Brasil
AP;OIAPOQUE;27270;Brasil
AP;PEDRA BRANCA DO AMAPARI;16502;Brasil
AP;PORTO GRANDE;21971;Brasil
AP;PRACUUBA;5120;Brasil
AP;SANTANA;121364;Brasil
AP;SERRA DO NAVIO;5397;Brasil
AP;TARTARUGALZINHO;17315;Brasil
AP;VITORIA DO JARI;15931;Brasil
BA;ABAIRA;8739;Brasil
BA;ABARE;20086;Brasil
BA;ACAJUTIBA;15159;Brasil
BA;ADUSTINA;17040;Brasil
BA;AGUA FRIA;16970;Brasil
BA;AIQUARA;4446;Brasil
BA;ALAGOINHAS;151596;Brasil
BA;ALCOBACA;22470;Brasil
BA;ALMADINA;5464;Brasil
BA;AMARGOSA;37241;Brasil
BA;AMELIA RODRIGUES;25102;Brasil
BA;AMERICA DOURADA;16094;Brasil
BA;ANAGE;17857;Brasil
BA;ANDARAI;13143;Brasil
BA;ANDORINHA;14595;Brasil
BA;ANGICAL;13977;Brasil
BA;ANGUERA;11221;Brasil
BA;ANTAS;19291;Brasil
BA;ANTONIO CARDOSO;11683;Brasil
BA;ANTONIO GONCALVES;11798;Brasil
BA;APORA;17731;Brasil
BA;APUAREMA;7330;Brasil
BA;ARACAS;12177;Brasil
BA;ARACATU;13135;Brasil
BA;ARACI;54379;Brasil
BA;ARAMARI;11397;Brasil
BA;ARATACA;11019;Brasil
BA;ARATUIPE;8825;Brasil
BA;AURELINO LEAL;11531;Brasil
BA;BAIANOPOLIS;13877;Brasil
BA;BAIXA GRANDE;20468;Brasil
BA;BANZAE;13229;Brasil
BA;BARRA;53578;Brasil
BA;BARRA DA ESTIVA;20598;Brasil
BA;BARRA DO CHOCA;31603;Brasil
BA;BARRA DO MENDES;13865;Brasil
BA;BARRA DO ROCHA;5714;Brasil
BA;BARREIRAS;155439;Brasil
BA;BARRO ALTO;14931;Brasil
BA;BARRO PRETO;5591;Brasil
BA;BARROCAS;15978;Brasil
BA;BELMONTE;23328;Brasil
BA;BELO CAMPO;17211;Brasil
BA;BIRITINGA;15979;Brasil
BA;BOA NOVA;12633;Brasil
BA;BOA VISTA DO TUPIM;18576;Brasil
BA;BOM JESUS DA LAPA;69148;Brasil
BA;BOM JESUS DA SERRA;9880;Brasil
BA;BONINAL;14368;Brasil
BA;BONITO;16764;Brasil
BA;BOQUIRA;21508;Brasil
BA;BOTUPORA;10211;Brasil
BA;BREJOES;14295;Brasil
BA;BREJOLANDIA;10557;Brasil
BA;BROTAS DE MACAUBAS;10231;Brasil
BA;BRUMADO;67195;Brasil
BA;BUERAREMA;18349;Brasil
BA;BURITIRAMA;21174;Brasil
BA;CAATIBA;6758;Brasil
BA;CABACEIRAS DO PARAGUACU;18807;Brasil
BA;CACHOEIRA;33470;Brasil
BA;CACULE;23170;Brasil
BA;CAEM;9213;Brasil
BA;CAETANOS;15573;Brasil
BA;CAETITE;50975;Brasil
BA;CAFARNAUM;18437;Brasil
BA;CAIRU;18176;Brasil
BA;CALDEIRAO GRANDE;13327;Brasil
BA;CAMACAN;31988;Brasil
BA;CAMACARI;299132;Brasil
BA;CAMAMU;35316;Brasil
BA;CAMPO ALEGRE DE LOURDES;28798;Brasil
BA;CAMPO FORMOSO;71206;Brasil
BA;CANAPOLIS;9711;Brasil
BA;CANARANA;26176;Brasil
BA;CANAVIEIRAS;31099;Brasil
BA;CANDEAL;8258;Brasil
BA;CANDEIAS;87076;Brasil
BA;CANDIBA;14319;Brasil
BA;CANDIDO SALES;25189;Brasil
BA;CANSANCAO;34834;Brasil
BA;CANUDOS;16668;Brasil
BA;CAPELA DO ALTO ALEGRE;11637;Brasil
BA;CAPIM GROSSO;30662;Brasil
BA;CARAIBAS;8951;Brasil
BA;CARAVELAS;22016;Brasil
BA;CARDEAL DA SILVA;9295;Brasil
BA;CARINHANHA;29018;Brasil
BA;CASA NOVA;71969;Brasil
BA;CASTRO ALVES;26264;Brasil
BA;CATOLANDIA;3577;Brasil
BA;CATU;54704;Brasil
BA;CATURAMA;9329;Brasil
BA;CENTRAL;17266;Brasil
BA;CHORROCHO;11177;Brasil
BA;CICERO DANTAS;32515;Brasil
BA;CIPO;17300;Brasil
BA;COARACI;16993;Brasil
BA;COCOS;18777;Brasil
BA;CONCEICAO DA FEIRA;22581;Brasil
BA;CONCEICAO DO ALMEIDA;17247;Brasil
BA;CONCEICAO DO COITE;66612;Brasil
BA;CONCEICAO DO JACUIPE;33153;Brasil
BA;CONDE;25837;Brasil
BA;CONDEUBA;17247;Brasil
BA;CONTENDAS DO SINCORA;4066;Brasil
BA;CORACAO DE MARIA;22605;Brasil
BA;CORDEIROS;8614;Brasil
BA;CORIBE;14194;Brasil
BA;CORONEL JOAO SA;15895;Brasil
BA;CORRENTINA;32137;Brasil
BA;COTEGIPE;13782;Brasil
BA;CRAVOLANDIA;5349;Brasil
BA;CRISOPOLIS;21103;Brasil
BA;CRISTOPOLIS;13910;Brasil
BA;CRUZ DAS ALMAS;63239;Brasil
BA;CURACA;34700;Brasil
BA;DARIO MEIRA;10710;Brasil
BA;DIAS D'AVILA;81089;Brasil
BA;DOM BASILIO;12199;Brasil
BA;DOM MACEDO COSTA;4058;Brasil
BA;ELISIO MEDRADO;8122;Brasil
BA;ENCRUZILHADA;17006;Brasil
BA;ENTRE RIOS;41780;Brasil
BA;ERICO CARDOSO;10610;Brasil
BA;ESPLANADA;37237;Brasil
BA;EUCLIDES DA CUNHA;60585;Brasil
BA;EUNAPOLIS;113380;Brasil
BA;FATIMA;17890;Brasil
BA;FEIRA DA MATA;5665;Brasil
BA;FEIRA DE SANTANA;614872;Brasil
BA;FILADELFIA;16377;Brasil
BA;FIRMINO ALVES;5617;Brasil
BA;FLORESTA AZUL;10629;Brasil
BA;FORMOSA DO RIO PRETO;25591;Brasil
BA;GANDU;32403;Brasil
BA;GAVIAO;4463;Brasil
BA;GENTIO DO OURO;11233;Brasil
BA;GLORIA;15221;Brasil
BA;GONGOGI;7128;Brasil
BA;GOVERNADOR MANGABEIRA;20722;Brasil
BA;GUAJERU;6937;Brasil
BA;GUANAMBI;84481;Brasil
BA;GUARATINGA;20843;Brasil
BA;HELIOPOLIS;13031;Brasil
BA;IACU;24305;Brasil
BA;IBIASSUCE;9224;Brasil
BA;IBICARAI;21689;Brasil
BA;IBICOARA;19571;Brasil
BA;IBICUI;16198;Brasil
BA;IBIPEBA;18211;Brasil
BA;IBIPITANGA;14902;Brasil
BA;IBIQUERA;4044;Brasil
BA;IBIRAPITANGA;23375;Brasil
BA;IBIRAPUA;8637;Brasil
BA;IBIRATAIA;15312;Brasil
BA;IBITIARA;16339;Brasil
BA;IBITITA;17113;Brasil
BA;IBOTIRAMA;26927;Brasil
BA;ICHU;6206;Brasil
BA;IGAPORA;15640;Brasil
BA;IGRAPIUNA;13226;Brasil
BA;IGUAI;26916;Brasil
BA;ILHEUS;162327;Brasil
BA;INHAMBUPE;39926;Brasil
BA;IPECAETA;14487;Brasil
BA;IPIAU;45873;Brasil
BA;IPIRA;59595;Brasil
BA;IPUPIARA;9865;Brasil
BA;IRAJUBA;7260;Brasil
BA;IRAMAIA;8537;Brasil
BA;IRAQUARA;25216;Brasil
BA;IRARA;29034;Brasil
BA;IRECE;72967;Brasil
BA;ITABELA;30584;Brasil
BA;ITABERABA;64489;Brasil
BA;ITABUNA;213223;Brasil
BA;ITACARE;28296;Brasil
BA;ITAETE;16056;Brasil
BA;ITAGI;12351;Brasil
BA;ITAGIBA;14579;Brasil
BA;ITAGIMIRIM;6869;Brasil
BA;ITAGUACU DA BAHIA;14429;Brasil
BA;ITAJU DO COLONIA;6682;Brasil
BA;ITAJUIPE;20491;Brasil
BA;ITAMARAJU;64486;Brasil
BA;ITAMARI;8035;Brasil
BA;ITAMBE;23049;Brasil
BA;ITANAGRA;6441;Brasil
BA;ITANHEM;19405;Brasil
BA;ITAPARICA;22228;Brasil
BA;ITAPE;8761;Brasil
BA;ITAPEBI;10259;Brasil
BA;ITAPETINGA;76147;Brasil
BA;ITAPICURU;35576;Brasil
BA;ITAPITANGA;10313;Brasil
BA;ITAQUARA;8319;Brasil
BA;ITARANTIM;19747;Brasil
BA;ITATIM;14487;Brasil
BA;ITIRUCU;12576;Brasil
BA;ITIUBA;36089;Brasil
BA;ITORORO;20382;Brasil
BA;ITUACU;18962;Brasil
BA;ITUBERA;28602;Brasil
BA;IUIU;10994;Brasil
BA;JABORANDI;8385;Brasil
BA;JACARACI;14842;Brasil
BA;JACOBINA;80518;Brasil
BA;JAGUAQUARA;54423;Brasil
BA;JAGUARARI;33570;Brasil
BA;JAGUARIPE;18788;Brasil
BA;JANDAIRA;10709;Brasil
BA;JEQUIE;155966;Brasil
BA;JEREMOABO;40463;Brasil
BA;JIQUIRICA;14537;Brasil
BA;JITAUNA;11166;Brasil
BA;JOAO DOURADO;25188;Brasil
BA;JUAZEIRO;216707;Brasil
BA;JUCURUCU;9126;Brasil
BA;JUSSARA;15284;Brasil
BA;JUSSARI;5833;Brasil
BA;JUSSIAPE;6186;Brasil
BA;LAFAIETE COUTINHO;3724;Brasil
BA;LAGEDO DO TABOCAL;8562;Brasil
BA;LAGOA REAL;15665;Brasil
BA;LAJE;23840;Brasil
BA;LAJEDAO;3955;Brasil
BA;LAJEDINHO;3783;Brasil
BA;LAMARAO;8307;Brasil
BA;LAPAO;27223;Brasil
BA;LAURO DE FREITAS;198440;Brasil
BA;LENCOIS;11409;Brasil
BA;LICINIO DE ALMEIDA;12388;Brasil
BA;LIVRAMENTO DE NOSSA SENHORA;45732;Brasil
BA;LUIS EDUARDO MAGALHAES;87519;Brasil
BA;MACAJUBA;11348;Brasil
BA;MACARANI;18755;Brasil
BA;MACAUBAS;49826;Brasil
BA;MACURURE;7824;Brasil
BA;MADRE DE DEUS;21093;Brasil
BA;MAETINGA;3161;Brasil
BA;MAIQUINIQUE;10112;Brasil
BA;MAIRI;18676;Brasil
BA;MALHADA;16845;Brasil
BA;MALHADA DE PEDRAS;8393;Brasil
BA;MANOEL VITORINO;13240;Brasil
BA;MANSIDAO;13643;Brasil
BA;MARACAS;20834;Brasil
BA;MARAGOGIPE;44677;Brasil
BA;MARAU;20570;Brasil
BA;MARCIONILIO SOUZA;10406;Brasil
BA;MASCOTE;13822;Brasil
BA;MATA DE SAO JOAO;46583;Brasil
BA;MATINA;12201;Brasil
BA;MEDEIROS NETO;22688;Brasil
BA;MIGUEL CALMON;26023;Brasil
BA;MILAGRES;10950;Brasil
BA;MIRANGABA;18338;Brasil
BA;MIRANTE;8641;Brasil
BA;MONTE SANTO;49418;Brasil
BA;MORPARA;8519;Brasil
BA;MORRO DO CHAPEU;35413;Brasil
BA;MORTUGABA;12042;Brasil
BA;MUCUGE;9062;Brasil
BA;MUCURI;41748;Brasil
BA;MULUNGU DO MORRO;10889;Brasil
BA;MUNDO NOVO;26776;Brasil
BA;MUNIZ FERREIRA;7422;Brasil
BA;MUQUEM DO SAO FRANCISCO;11348;Brasil
BA;MURITIBA;29399;Brasil
BA;MUTUIPE;22221;Brasil
BA;NAZARE;28525;Brasil
BA;NILO PECANHA;13997;Brasil
BA;NORDESTINA;13130;Brasil
BA;NOVA CANAA;16462;Brasil
BA;NOVA FATIMA;7812;Brasil
BA;NOVA IBIA;6591;Brasil
BA;NOVA ITARANA;8226;Brasil
BA;NOVA REDENCAO;9118;Brasil
BA;NOVA SOURE;26947;Brasil
BA;NOVA VICOSA;43376;Brasil
BA;NOVO HORIZONTE;12385;Brasil
BA;NOVO TRIUNFO;15440;Brasil
BA;OLINDINA;28229;Brasil
BA;OLIVEIRA DOS BREJINHOS;21825;Brasil
BA;OURICANGAS;8564;Brasil
BA;OUROLANDIA;17451;Brasil
BA;PALMAS DE MONTE ALTO;21750;Brasil
BA;PALMEIRAS;9019;Brasil
BA;PARAMIRIM;21607;Brasil
BA;PARATINGA;32000;Brasil
BA;PARIPIRANGA;28989;Brasil
BA;PAU BRASIL;9831;Brasil
BA;PAULO AFONSO;117782;Brasil
BA;PE DE SERRA;13578;Brasil
BA;PEDRAO;7347;Brasil
BA;PEDRO ALEXANDRE;16667;Brasil
BA;PIATA;17123;Brasil
BA;PILAO ARCADO;35048;Brasil
BA;PINDAI;16260;Brasil
BA;PINDOBACU;20150;Brasil
BA;PINTADAS;10437;Brasil
BA;PIRAI DO NORTE;10023;Brasil
BA;PIRIPA;10707;Brasil
BA;PIRITIBA;24755;Brasil
BA;PLANALTINO;9322;Brasil
BA;PLANALTO;26265;Brasil
BA;POCOES;46871;Brasil
BA;POJUCA;39519;Brasil
BA;PONTO NOVO;14914;Brasil
BA;PORTO SEGURO;148686;Brasil
BA;POTIRAGUA;7224;Brasil
BA;PRADO;28174;Brasil
BA;PRESIDENTE DUTRA;15142;Brasil
BA;PRESIDENTE JANIO QUADROS;12338;Brasil
BA;PRESIDENTE TANCREDO NEVES;27719;Brasil
BA;QUEIMADAS;25439;Brasil
BA;QUIJINGUE;27580;Brasil
BA;QUIXABEIRA;8972;Brasil
BA;RAFAEL JAMBEIRO;22621;Brasil
BA;REMANSO;41008;Brasil
BA;RETIROLANDIA;14396;Brasil
BA;RIACHAO DAS NEVES;22339;Brasil
BA;RIACHAO DO JACUIPE;33436;Brasil
BA;RIACHO DE SANTANA;35421;Brasil
BA;RIBEIRA DO AMPARO;14592;Brasil
BA;RIBEIRA DO POMBAL;53807;Brasil
BA;RIBEIRAO DO LARGO;5812;Brasil
BA;RIO DE CONTAS;12989;Brasil
BA;RIO DO ANTONIO;15371;Brasil
BA;RIO DO PIRES;11655;Brasil
BA;RIO REAL;40732;Brasil
BA;RODELAS;9331;Brasil
BA;RUY BARBOSA;30814;Brasil
BA;SALINAS DA MARGARIDA;15667;Brasil
BA;SALVADOR;2872347;Brasil
BA;SANTA BARBARA;20791;Brasil
BA;SANTA BRIGIDA;14213;Brasil
BA;SANTA CRUZ CABRALIA;27778;Brasil
BA;SANTA CRUZ DA VITORIA;6315;Brasil
BA;SANTA INES;10631;Brasil
BA;SANTA LUZIA;12597;Brasil
BA;SANTA MARIA DA VITORIA;39845;Brasil
BA;SANTA RITA DE CASSIA;28338;Brasil
BA;SANTA TERESINHA;10405;Brasil
BA;SANTALUZ;37348;Brasil
BA;SANTANA;26614;Brasil
BA;SANTANOPOLIS;8943;Brasil
BA;SANTO AMARO;60069;Brasil
BA;SANTO ANTONIO DE JESUS;101512;Brasil
BA;SANTO ESTEVAO;52850;Brasil
BA;SAO DESIDERIO;33742;Brasil
BA;SAO DOMINGOS;9058;Brasil
BA;SAO FELIPE;21074;Brasil
BA;SAO FELIX;14740;Brasil
BA;SAO FELIX DO CORIBE;15391;Brasil
BA;SAO FRANCISCO DO CONDE;39802;Brasil
BA;SAO GABRIEL;18793;Brasil
BA;SAO GONCALO DOS CAMPOS;37550;Brasil
BA;SAO JOSE DA VITORIA;5657;Brasil
BA;SAO JOSE DO JACUIPE;10462;Brasil
BA;SAO MIGUEL DAS MATAS;11675;Brasil
BA;SAO SEBASTIAO DO PASSE;44300;Brasil
BA;SAPEACU;17398;Brasil
BA;SATIRO DIAS;17273;Brasil
BA;SAUBARA;12043;Brasil
BA;SAUDE;12913;Brasil
BA;SEABRA;44091;Brasil
BA;SEBASTIAO LARANJEIRAS;11434;Brasil
BA;SENHOR DO BONFIM;79015;Brasil
BA;SENTO SE;40684;Brasil
BA;SERRA DO RAMALHO;31472;Brasil
BA;SERRA DOURADA;17386;Brasil
BA;SERRA PRETA;14878;Brasil
BA;SERRINHA;80861;Brasil
BA;SERROLANDIA;13397;Brasil
BA;SIMOES FILHO;134377;Brasil
BA;SITIO DO MATO;13012;Brasil
BA;SITIO DO QUINTO;9986;Brasil
BA;SOBRADINHO;23191;Brasil
BA;SOUTO SOARES;16979;Brasil
BA;TABOCAS DO BREJO VELHO;12518;Brasil
BA;TANHACU;20403;Brasil
BA;TANQUE NOVO;17366;Brasil
BA;TANQUINHO;7918;Brasil
BA;TAPEROA;21074;Brasil
BA;TAPIRAMUTA;17010;Brasil
BA;TEIXEIRA DE FREITAS;160487;Brasil
BA;TEODORO SAMPAIO;7425;Brasil
BA;TEOFILANDIA;22518;Brasil
BA;TEOLANDIA;14943;Brasil
BA;TERRA NOVA;13033;Brasil
BA;TREMEDAL;16394;Brasil
BA;TUCANO;50687;Brasil
BA;UAUA;24240;Brasil
BA;UBAIRA;19895;Brasil
BA;UBAITABA;19056;Brasil
BA;UBATA;27035;Brasil
BA;UIBAI;13887;Brasil
BA;UMBURANAS;19222;Brasil
BA;UNA;19002;Brasil
BA;URANDI;16658;Brasil
BA;URUCUCA;20519;Brasil
BA;UTINGA;19178;Brasil
BA;VALENCA;96562;Brasil
BA;VALENTE;28473;Brasil
BA;VARZEA DA ROCA;14104;Brasil
BA;VARZEA DO POCO;9170;Brasil
BA;VARZEA NOVA;12697;Brasil
BA;VARZEDO;8838;Brasil
BA;VERA CRUZ;43223;Brasil
BA;VEREDA;6205;Brasil
BA;VITORIA DA CONQUISTA;341597;Brasil
BA;WAGNER;9345;Brasil
BA;WANDERLEY;12238;Brasil
BA;WENCESLAU GUIMARAES;21101;Brasil
BA;XIQUE-XIQUE;46483;Brasil
CE;ABAIARA;11737;Brasil
CE;ACARAPE;14929;Brasil
CE;ACARAU;62641;Brasil
CE;ACOPIARA;54270;Brasil
CE;AIUABA;17399;Brasil
CE;ALCANTARAS;11714;Brasil
CE;ALTANEIRA;7586;Brasil
CE;ALTO SANTO;17146;Brasil
CE;AMONTADA;43452;Brasil
CE;ANTONINA DO NORTE;7353;Brasil
CE;APUIARES;14600;Brasil
CE;AQUIRAZ;80271;Brasil
CE;ARACATI;74547;Brasil
CE;ARACOIABA;26469;Brasil
CE;ARARENDA;10935;Brasil
CE;ARARIPE;21600;Brasil
CE;ARATUBA;11847;Brasil
CE;ARNEIROZ;7840;Brasil
CE;ASSARE;23417;Brasil
CE;AURORA;24654;Brasil
CE;BAIXIO;6288;Brasil
CE;BANABUIU;18197;Brasil
CE;BARBALHA;59732;Brasil
CE;BARREIRA;22425;Brasil
CE;BARRO;22680;Brasil
CE;BARROQUINHA;15017;Brasil
CE;BATURITE;35750;Brasil
CE;BEBERIBE;53573;Brasil
CE;BELA CRUZ;32591;Brasil
CE;BOA VIAGEM;54470;Brasil
CE;BREJO SANTO;49477;Brasil
CE;CAMOCIM;63661;Brasil
CE;CAMPOS SALES;27426;Brasil
CE;CANINDE;76997;Brasil
CE;CAPISTRANO;17738;Brasil
CE;CARIDADE;22547;Brasil
CE;CARIRE;18448;Brasil
CE;CARIRIACU;26965;Brasil
CE;CARIUS;18699;Brasil
CE;CARNAUBAL;17606;Brasil
CE;CASCAVEL;71743;Brasil
CE;CATARINA;20698;Brasil
CE;CATUNDA;10342;Brasil
CE;CAUCAIA;361400;Brasil
CE;CEDRO;25557;Brasil
CE;CHAVAL;13069;Brasil
CE;CHORO;13521;Brasil
CE;CHOROZINHO;20264;Brasil
CE;COREAU;23136;Brasil
CE;CRATEUS;75074;Brasil
CE;CRATO;132123;Brasil
CE;CROATA;18063;Brasil
CE;CRUZ;24827;Brasil
CE;DEPUTADO IRAPUAN PINHEIRO;9625;Brasil
CE;ERERE;7198;Brasil
CE;EUSEBIO;53618;Brasil
CE;FARIAS BRITO;19450;Brasil
CE;FORQUILHA;24218;Brasil
CE;FORTALEZA;2669342;Brasil
CE;FORTIM;16480;Brasil
CE;FRECHEIRINHA;14072;Brasil
CE;GENERAL SAMPAIO;7618;Brasil
CE;GRACA;14399;Brasil
CE;GRANJA;54748;Brasil
CE;GRANJEIRO;4844;Brasil
CE;GROAIRAS;11068;Brasil
CE;GUAIUBA;26064;Brasil
CE;GUARACIABA DO NORTE;40642;Brasil
